id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
525238,Configure Google App Engine production server with SMTP parameters,"<p>My Google App Engine application needs to send out emails. On my development server, I have specified my SMTP configuration (host, port, user, password) while starting the server, and App Engine sends emails using the specified SMTP parameters.</p>

<p>How can I do the same with my production server? </p>",,1,0,2009-02-08 06:00:21.017000+00:00,2009-02-08 06:00:21.050000+00:00,,2018-04-03 03:20:47.443000+00:00,2018-04-03 03:20:47.443000+00:00,,9191862.0,Mohit Ranka,2220518.0,,1,0,google-app-engine|smtp,1080
525522,HTML: iframe to work as solid as a frame,"<p>I am looking for way to implement iframe just like a frame.</p>

<p>There is a problem with scroll bar when I update the src of it. It sometimes disappears for some web pages (like Yahoo.com). And I have to work against frame breaker too.</p>

<p>There is a very good implementation that fits my need. It is the Navigator of EyeOS. I would like to know if there is any similar implementation that is standalone and off-the-shelf.</p>

<p>The reason I am not using frame is that I am not allowed to have JavaScript drop-down menu over the frame. As far as my research goes, it is not possible except for HTML combobox control. Please let me know if I am incorrect. :-)</p>",525581.0,1,0,,2009-02-08 10:41:55.303000+00:00,,2009-02-08 11:46:06.703000+00:00,,,,Timothy Chung,46971.0,,1,0,html|iframe|frame,636
525616,Django linked models - available fields in admin,"<p>I'm building a website for a friends's art exhibition. I currently define a model called Participant, every participant should also be able to log in to the system, so when a Participant is created a new User is also created. </p>

<p>Now when editing or creating a new Participant, I would like to be able to display certain fields from User such as email address for example. So that someone using the admin only has to edit Participant and the linked User will be updated.  </p>

<p>My problem is displaying these fields in the admin. I have tried to add e-mail as a property of the Participant model, that looks up its value from the related User,  but these aren't displayed in the Admin. I also tried to define my own admin form for this model, however I can't get it prepopulated as this only works with fields.</p>

<p>From my googling so far it looks like prepopulating admin forms is not possible in the current version, using properties like fields doesn't seem to work either or at least not the way I want it. </p>

<p>Could anyone point me in the right direction?</p>

<p>David </p>",525622.0,1,0,,2009-02-08 12:26:05.060000+00:00,,2009-02-08 12:30:52.150000+00:00,,,,semiChaotic,,,1,0,django|models,278
525701,Passing multiple result sets to a view from a controller in ASP.NET MVC?,"<p>So I have a controller set up as follows:</p>

<pre><code>using NonStockSystem.Models;

namespace NonStockSystem.Controllers
{
    [Authorize(Users = ""DOMAIN\\rburke"")]
    public class AdminController : Controller
    {    
        private NonStockSystemDataContext db = new NonStockSystemDataContext();

        public ActionResult Index()
        {
            var enumProducts = from p in db.Products select p;
            ViewData[""Title""] = ""Administration"";
            return View(enumProducts.ToList());
        }
    }
}
</code></pre>

<p>The Index view on the Admin controller just lists the products in the system and allows us to click on a product to view / edit / delete it. Really simple. However each product has a CategoryID which tell us which Category it is in which is stored in a separate table.</p>

<p>The (very simplified) current view is this:</p>

<pre><code>&lt;%@ Page Title="""" Language=""C#"" MasterPageFile=""~/Views/Shared/Site.Master"" AutoEventWireup=""true"" CodeBehind=""Index.aspx.cs"" Inherits=""NonStockSystem.Views.Home.Admin"" %&gt;
&lt;%@ Import Namespace=""NonStockSystem.Models"" %&gt;
&lt;asp:Content ID=""Content1"" ContentPlaceHolderID=""MainContent"" runat=""server""&gt;

&lt;%
foreach (Product p in (IEnumerable)ViewData.Model)
{ %&gt;

    &lt;%=p.Name.ToString() %&gt; (&lt;a href=""/Admin/Edit/&lt;%=p.ID.ToString() %&gt;""&gt;Edit&lt;/a&gt; - &lt;a href=""/Admin/Delete/&lt;%=p.ID.ToString() %&gt;""&gt;Delete&lt;/a&gt;)&lt;br /&gt;

&lt;%
} %&gt;   

&lt;/asp:Content&gt;
</code></pre>

<p>This is fine at the moment as there are only 10 or 15 products in the system whilst I develop and test it however once I deploy it there will be approx. 300 products in the database. I'm fine with displaying them all on one page however I'd like to use (a href=""#category"") links much like Wikipedia does so at the top of the page I can have the list of categories and when you click one it brings you to the appropriate section of the page. So, my view in that case will look like so:</p>

<pre><code>&lt;%@ Page Title="""" Language=""C#"" MasterPageFile=""~/Views/Shared/Site.Master"" AutoEventWireup=""true"" CodeBehind=""Index.aspx.cs"" Inherits=""NonStockSystem.Views.Home.Admin"" %&gt;
&lt;%@ Import Namespace=""NonStockSystem.Models"" %&gt;
&lt;asp:Content ID=""Content1"" ContentPlaceHolderID=""MainContent"" runat=""server""&gt;

&lt;ul&gt;
&lt;%
foreach (Category c in (IEnumerable)ViewData.Model)
{ %&gt;
    &lt;li&gt;&lt;a href=""#&lt;%=c.Name.ToString() %&gt;""&gt;&lt;%=c.Name.ToString() %&gt;&lt;/a&gt;&lt;/li&gt;
&lt;%
} %&gt;
&lt;/ul&gt;

&lt;hr /&gt;

&lt;%
foreach (Category c in (IEnumerable)ViewData.Model)
{ %&gt;
    &lt;% // Display the category name above all products from that category %&gt;
    &lt;h2&gt;&lt;a name=""&lt;%=c.Name.ToString() %&gt;""&gt;&lt;%=c.Name.ToString() %&gt;&lt;/a&gt;&lt;/h2&gt;

    &lt;% // Need to limit the following foreach to grab only products in this category
    foreach (Product p in (IEnumerable)ViewData.Model)
    { %&gt;
        &lt;%=p.Name.ToString() %&gt; (&lt;a href=""/Admin/Edit/&lt;%=p.ID.ToString() %&gt;""&gt;Edit&lt;/a&gt; - &lt;a href=""/Admin/Delete/&lt;%=p.ID.ToString() %&gt;""&gt;Delete&lt;/a&gt;)&lt;br /&gt;
    &lt;%
    } %&gt;
} %&gt;

&lt;/asp:Content&gt;
</code></pre>

<p>Firstly, I'm not entirely sure this is the ""right"" way to do this so I'm definitely open to suggestions of a different way of doing things but if this is the way to go then I need to know how to (1) pass two result sets to the view (Products and Categories) and (2) loop through a subset of the Products in each foreach loop grabbing only the ones in the appropriate category?</p>

<p>Cheers!</p>",525736.0,1,1,,2009-02-08 13:23:27.130000+00:00,4.0,2009-02-08 13:48:53.990000+00:00,,,,Rob Burke,135.0,,1,0,c#|sql|asp.net-mvc|view|controller,4765
525730,Pathname.rb error on running a minitest testcase,"<p>I'm running Ruby 1.8.6. </p>

<p>I installed the minitest 1.3.1 gem, which is the new defacto replacement for the Test::Unit framework in Ruby 1.9 The API is supposed to be the same.</p>

<p>I wrote a small test to get things rolling:</p>

<pre><code>require 'rubygems'
gem 'minitest'
require 'minitest/unit'

MiniTest::Unit.autorun

class CategoryMiniTest &lt; MiniTest::Unit::TestCase
  def test_twoCategoriesCannotHaveSameName
    assert_equals(2,2)
  end
end
</code></pre>

<p>Which leads to:</p>

<pre><code>&gt;ruby test\unit\category_mini_test.rb
l:/ruby_home/lib/ruby/1.8/pathname.rb:709:in `relative_path_from': different prefix: ""l:/"" and ""L:/Gishu/Ruby/Rails/ShowMeTheMoney"" (ArgumentError)
        from l:/ruby_home/lib/ruby/gems/1.8/gems/minitest-1.3.1/lib/minitest/unit.rb:17
</code></pre>

<p>What gives?</p>",,1,0,,2009-02-08 13:45:11.347000+00:00,,2014-10-17 21:56:31.563000+00:00,2014-10-13 17:19:46.620000+00:00,,128421.0,Gishu,1695.0,,1,0,ruby|minitest,600
525749,expand data into unmerged cells,<p>I have a spreadsheet that has merged cells in it an I want to unmerge the cells and have the data expanded into the unmerge rows.  How can I do this programetically or through macros?</p>,,1,0,,2009-02-08 13:54:47.970000+00:00,,2009-02-08 14:03:11.747000+00:00,,,,whiz,1233512.0,,1,0,excel,421
526109,wxGLCanvas exits process,"<p>I have a problem with the OpenGL canvas of the wx library. When I use the method <code>SwapBuffers</code> of <code>wxGLCanvas</code> the whole process will be terminated with exit code <code>1</code>.
If I remove the method call the program runs on and on. Unfortunately there is no GL drawing as well.</p>

<p>I think it is an internal problem of the wx library. Maybe due to some compiling issues or something like that.</p>

<p>Just wanted to know whether this problem has already happened to anybody else and if, how it was solved.</p>

<p>Edit: Solved. Used the wrong constructor and passed a NULL-reference as wxGLContext...</p>",,1,1,,2009-02-08 17:55:01.467000+00:00,,2009-02-08 20:59:41.223000+00:00,2009-02-08 20:59:41.223000+00:00,okoman,35903.0,okoman,35903.0,,1,0,c++|wxwidgets|wxglcanvas,321
526177,Get the sum of fields from a mysql table using a query,"<p>i have the following table in my databse..</p>

<pre><code>CREATE TABLE IF NOT EXISTS `client` (
  `CARD_NO` varchar(15) NOT NULL,
  `F_NAME` varchar(20) NOT NULL,
  `L_NAME` varchar(20) NOT NULL,
  `SEX` varchar(5) NOT NULL,
  `DOB` date NOT NULL,
  `SUBCITY` varchar(10) NOT NULL,
  `KEBELE` varchar(5) NOT NULL,
  `HOUSE_NO` varchar(10) NOT NULL,
  `TEL_NO` int(10) DEFAULT NULL,
  `REGION_NO` varchar(10) DEFAULT NULL,
  PRIMARY KEY (`CARD_NO`),
  KEY `REGION_NO` (`REGION_NO`)
) ENGINE=InnoDB DEFAULT CHARSET=latin1;

--
-- Dumping data for table `client`
--

INSERT INTO `client` (`CARD_NO`, `F_NAME`, `L_NAME`, `SEX`, `DOB`, `SUBCITY`, `KEBELE`, `HOUSE_NO`, `TEL_NO`, `REGION_NO`) VALUES
('1', '', '', 'male', '0000-00-00', '', '', '', NULL, '01'),
('2', '', '', 'male', '0000-00-00', '', '', '', NULL, '02'),
('3', '', '', 'femal', '0000-00-00', '', '', '', NULL, '03'),
('4', '', '', 'femal', '0000-00-00', '', '', '', NULL, '04'),
('5', '', '', 'male', '0000-00-00', '', '', '', NULL, '05'),
('6', '', '', 'male', '0000-00-00', '', '', '', NULL, '05');

-- --------------------------------------------------------

--
-- Table structure for table `non_pregnant`
--

CREATE TABLE IF NOT EXISTS `non_pregnant` (
  `VCT_CODE` varchar(15) NOT NULL,
  `CARD_NO` varchar(15) DEFAULT NULL,
  `RISK_OF_HIV` varchar(30) NOT NULL,
  `PURPOSE` varchar(10) NOT NULL,
  PRIMARY KEY (`VCT_CODE`),
  KEY `CARD_NO` (`CARD_NO`)
) ENGINE=InnoDB DEFAULT CHARSET=latin1;

--
-- Dumping data for table `non_pregnant`
--

INSERT INTO `non_pregnant` (`VCT_CODE`, `CARD_NO`, `RISK_OF_HIV`, `PURPOSE`) VALUES
('1', '1', '', ''),
('2', '2', '', ''),
('3', '3', '', ''),
('4', '4', '', ''),
('5', '5', '', ''),
('6', '6', '', '');

-- --------------------------------------------------------

--
-- Table structure for table `non_pregnant_vct`
--

CREATE TABLE IF NOT EXISTS `non_pregnant_vct` (
  `VCT_CODE` varchar(15) NOT NULL DEFAULT '',
  `DATE_TESTED` date DEFAULT NULL,
  `TB_RESULT` varchar(10) NOT NULL,
  `HIV_RESULT` varchar(10) NOT NULL,
  `STD_RESULT` varchar(10) NOT NULL,
  PRIMARY KEY (`VCT_CODE`)
) ENGINE=InnoDB DEFAULT CHARSET=latin1;

--
-- Dumping data for table `non_pregnant_vct`
--

INSERT INTO `non_pregnant_vct` (`VCT_CODE`, `DATE_TESTED`, `TB_RESULT`, `HIV_RESULT`, `STD_RESULT`) VALUES
('1', NULL, '', 'pos', ''),
('2', NULL, '', 'pos', ''),
('3', NULL, '', 'neg', ''),
('4', NULL, '', 'neg', ''),
('5', NULL, '', 'neg', ''),
('6', NULL, '', 'pos', '');

-- --------------------------------------------------------

--
-- Table structure for table `region`
--

CREATE TABLE IF NOT EXISTS `region` (
  `REGION_NO` varchar(10) NOT NULL,
  `REGION_NAME` varchar(10) NOT NULL,
  PRIMARY KEY (`REGION_NO`)
) ENGINE=InnoDB DEFAULT CHARSET=latin1;

--
-- Dumping data for table `region`
--

INSERT INTO `region` (`REGION_NO`, `REGION_NAME`) VALUES
('01', 'washington'),
('02', 'newyork'),
('03', 'london'),
('04', 'paris'),
('05', 'burlin');
</code></pre>

<p>here is what i want as output..</p>


    
    Region
    Female
    Male
    Total
    
  
    Test
    Positive
    Test
    Positive
    Test
    Positive
  

  
    &nbsp;



    &nbsp;



    &nbsp;


    &nbsp;
    &nbsp;
    &nbsp;
    &nbsp;
    
    

<p>and this is the query i tried to figure it out but still wrong..</p>

<pre><code>SELECT r.region_name, c.sex = 'male' as counting, c.sex = 'femal' as counting, v.hiv_result = 'pos' as MalePos from region r
left join client c
on c.region_no = r.region_no
left join non_pregnant p
on c.card_no = p.card_no
left join non_pregnant_vct v
on p.vct_code = v.vct_code
group by c.region_no;
</code></pre>",,1,4,,2009-02-08 18:29:43.347000+00:00,,2018-02-22 17:55:17.990000+00:00,2018-02-22 17:55:17.990000+00:00,Quassnoi,1710577.0,sase,,,1,0,mysql,196
526250,Embed Flash Object by bypassing rules?,"<p>i want to embed a youtube video to a profile page, but the social system does not allow embedding flash objects</p>

<p>now i wonder if theres a possibility to bypass this rule, the first thing i was thinking of was embedding an iframe to a page that links the object.</p>

<p>sadly the social network also disallows iframes.</p>

<p>do you have any idea?</p>

<p>Thanks in advance</p>",,1,1,,2009-02-08 19:16:19.257000+00:00,,2009-02-08 21:19:00.930000+00:00,,,,hergi,,,1,0,html|flash|iframe,210
526424,jQuery - Compatibility Problem with Internet Explorer 7?,"<p>I have this code that dynamically slides up a Div over an image when mouse over it. It works perfectly in Firefox and Google Chrome, but in Internet Explorer 7 everything runs really slow and nothing happen.</p>

<p>The jquery code is this: </p>

<pre><code>jQuery.fn.masque = function(class) {

$(this).hover(function(){
$(this).find(class).stop().animate({height:'100px',opacity: '0.9'},400);
},function () { 
$(this).find(class).stop().animate({height:'0',opacity: '0'}, 300);
});
}
$(document).ready(function(){$('.thumb').masque('.masque');});
</code></pre>

<p>The HTML:</p>

<pre><code>&lt;div class=""thumb bg25""&gt;
    &lt;a href=""#""&gt;&lt;img src=""img/image.jpg"" alt=""Something"" /&gt;&lt;/a&gt;
        &lt;div class=""masque""&gt;
            &lt;h3 class=""someclass""&gt;&lt;a href=""#"" &gt;Some text here&lt;/a&gt;&lt;/h3&gt;
            &lt;p class=""someclass""&gt;Some text here&lt;/p&gt;
            &lt;p class=""someclass""&gt;Some text here&lt;/p&gt;
        &lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p>And this is the CSS:</p>

<pre><code>.thumb {float:left; margin:0 14px 14px 0; width:126px; height:186px; padding:10px; position:relative;}

.masque{position:absolute; background:#212326; width:118px; bottom:10px; height:0; padding:4px; display:none;}
</code></pre>

<p>I;m running it from a local machine, not in  a server.</p>

<p>.. so I think I'm doing something wrong and maybe there is an efficient way for achieving this effect.
Thanks!!!</p>",526431.0,1,2,,2009-02-08 21:18:58.900000+00:00,,2009-02-08 21:55:08.347000+00:00,2009-02-08 21:55:08.347000+00:00,Jonathan,63651.0,Jonathan,63651.0,,1,0,javascript|jquery|internet-explorer|cross-browser,7733
526454,WPF DataGrid ContextMenu(s),"<p>How can I define different ContextMenus for each column in the DataGrid (Microsoft's grid)? I found out that the grid provides a <code>ContextMenu</code> attribute, but i want different context menu items for the columns, not the same ContextMenu for the whole grid.</p>

<p>Edit: Thanks for your answer! I tried to listen to the <code>ContextMenuOpeningEvent</code> as you suggested which was a first success: the ContextMenu can be modified in the EventHandler. But it raises another (hopefully small) problem - I now have to identify the column the mouse cursor was over when the <code>ContextMenuOpeningEvent</code> was triggered. I'm going to research how to do (or work around) that later. </p>",527359.0,1,0,,2009-02-08 21:34:18.583000+00:00,,2013-06-25 19:44:26.377000+00:00,2013-06-25 19:44:26.377000+00:00,,426671.0,,60979.0,,1,0,wpf|datagrid|contextmenu,4819
526553,LINQ (or anything) to add items from an objects list to the objects row in a datagrid?,"<p>Say the object is as follows:</p>

<pre><code>string Name
Dictionary&lt;string,bool&gt; Tags
</code></pre>

<p>Where tags is dynamic, but there is a list of tags stored in a Collection in the core data object. </p>

<p>I want to be able to display this in a datagrid like so:</p>

<pre><code>Name  tag1  tag2 tag3
Bob   true  true
John  true       true
</code></pre>

<p>I left out false, but that could be in there if needed. </p>

<p>Cheers</p>",527082.0,1,0,,2009-02-08 22:41:36.470000+00:00,,2009-02-09 03:52:24.650000+00:00,,,,burnt_hand,59532.0,,1,0,linq|reflection|datagridview|datarow,188
526864,Resource.axd files - Why so many and why so big?,"<p>ASP.NET - I've managed to siginificantly reduce the number of .axd requests a page of mine is making by using the ajax ToolkitScriptManager control.</p>

<p>My question now is, why on earth is there SO MUCH JavaScript in those .axd files? I'm talking approx. ~1MB (un-gzipped) just to use a few Ajax controls on a page!</p>

<p>Is there anyway to make this leaner/smaller?</p>

<p>Is there some special way of configuring things that makes it smaller?</p>

<p>I'm guessing ASP.NET tries to only include the js it needs, so can I turn off anything to make the code less bulky?</p>",526932.0,1,0,,2009-02-09 01:23:07.300000+00:00,,2009-02-09 02:05:00.337000+00:00,,,,wows,1692.0,,1,0,asp.net|javascript|ajax|asp.net-ajax,622
526929,Sharepoint refine results control only uses the current pages values,"<p>I have a <a href=""http://msdn.microsoft.com/en-us/library/microsoft.office.server.search.webcontrols.refinesearchresults_members.aspx"" rel=""nofollow noreferrer"">SharePoint refine search results control</a> on my people search results page.
Paging is on for the search results.
The control only refines the current pages results. </p>

<p>How do I change this behaviour so that despite the core results being paged, the refine results works on all results?</p>",1276249.0,1,0,,2009-02-09 01:57:56.827000+00:00,,2009-08-14 05:50:38.627000+00:00,,,,Nat,13813.0,,1,0,sharepoint|search,772
527017,web.xml <transport-guarantee> not able to work in certain environment,"<p>I have added this  transport-guarantee tag in the web.xml meaning that certain pages can only be accessed by https. But however this has an issue with environment that has web server and load balancer.</p>

<p>Apparently it does not redirect to the application with ssl port.</p>

<p>Seens like a firewall restriction.</p>

<p>Any advise anyone?</p>",,1,2,,2009-02-09 02:51:06.653000+00:00,,2013-01-17 19:35:09.340000+00:00,2013-01-17 19:35:09.340000+00:00,,1900417.0,Daniel Lee,,,1,0,java|web-applications|ssl|https,814
527144,C#: windows application Caspol,<p>I have a windows application.. which will run in a very restricted environment ... The windows app queries event logs and performance counters.. it requires these permission.. the log in account being restricted disallow access to event logs and performance logs... I cant make any changes to the windows application... i was looking for a was of giving the assembly rights to access event logs + performance counters.. Or at the worst put the assembly in full trust... </p>,,1,0,,2009-02-09 04:53:51.320000+00:00,,2009-02-09 05:07:29.477000+00:00,,,,Marc,,,1,0,c#|windows|caspol,554
527148,Is S3 usable in Flex through a browser?,"<p>I am aware that Amazon S3 is usable in Flex via an AIR application ( <a href=""https://stackoverflow.com/questions/186768/can-you-use-amazon-s3-via-flex"">Can you use Amazon S3 via Flex?</a> ) but was curious if the same applied to a browser ( swf ) compilation of Flex source.</p>

<p>At <a href=""http://code.google.com/p/as3awss3lib/"" rel=""nofollow noreferrer"">http://code.google.com/p/as3awss3lib/</a> it states that:</p>

<p>""It only works in Apollo because of restrictions in the
browser player.""  (Apollo is the code name for what is now called AIR
- the desktop runtime.)</p>

<p>Does anyone have any experience with this and can confirm otherwise?</p>

<p>Thank you.</p>

<p>EDIT: No one has tried this?</p>",,1,0,,2009-02-09 04:54:49.193000+00:00,1.0,2010-08-26 06:29:33.663000+00:00,2017-05-23 10:27:51.800000+00:00,Mattu,-1.0,Mattu,,,1,0,apache-flex|actionscript-3|browser|amazon-s3,455
527157,Installing a SQL Compact-based .NET app,<p>Is there a way to have an application access a SQL Compact database file without having to install the SQL Compact installer as well?  I don't want to have a separate installer run when the user installs my program.  Can I get by with just some well placed DLL's in my application's folder?</p>,527376.0,1,0,,2009-02-09 05:01:32.953000+00:00,,2009-02-09 09:58:01.540000+00:00,,,,skbergam,14101.0,,1,0,.net|installation|sql-server-ce,123
527411,"Compiler warning ""assignment from distinct objective-c type""","<p>I'm learning objective-c, working through Aaron Hillegass' book ""Cocoa Programming for Mac OS X - Third Edition"". I'm working in Xcode to develop some of the example code, and keep getting a compiler warning on the last line of this method:</p>

<pre><code>- (void) setEntryDate:(NSCalendarDate *) date {
    [date retain];
    [entryDate release];
    entryDate = date;
}
</code></pre>

<p>The warning reads ""warning: assignment from distinct objective-c type"". What causes this warning? How do I prevent it from happening again?</p>

<p>It doesn't seem to affect execution of the program, but I don't understand what the problem is, or even if there really is a problem (could this just be a paranoid compiler?).</p>",527427.0,1,4,,2009-02-09 08:26:02.730000+00:00,0.0,2017-07-30 10:47:07.083000+00:00,2017-07-30 10:47:07.083000+00:00,,1033581.0,Brian,118.0,,1,0,objective-c|xcode|macos,2050
527457,SimpleModal in jQuery,"<p>I am using SimpleModal in jQuery, and I use Ajax for displaying radio buttons.
It should list the radio button and values. After the radio button click,
the page is to be redirected to page2.</p>

<p>When I tested it on localhost, everything was fine. But it doesn't redirect
the page on the web server.</p>

<p>Any change I should make?</p>

<p>My code:</p>

<pre><code>..............
$.ajax({
    url: 'test.php',
    cache: false,
    success: function(data) {
        $('#resp').modal({
            close: false,
            position: [""4%"",],
            overlayId: 'confirmRespOverlay',
            containerId: 'confirmRespContainer',
            onShow: function (second) {
                second.data.find("".buttons .yes"").hide();
                var resp = $(""&lt;div/&gt;"").append(data);
                var title = resp.find(""#title"").html(),
                message = resp.find(""#message"").html();
                second.data.find("".header span"").html(title);
                second.data.find('.info').append(message);
                second.data.find('.yes').click(function () {
                });
            }//onShow
        }); //Resp

        $(""input:radio"").click(function() {
            var url=""http://page2""
            window.location.replace(url);
        }); //input
    }//success
}); //ajax
</code></pre>

<p>test.php returns following</p>

<pre><code>echo ""&lt;tr&gt;&lt;td&gt;&lt;input type=\""radio\"" name=\""value_\"" onClick=\""showUser(this.value)\"" value="".$id1.""&gt;"".$val1.""&lt;/td&gt;&lt;td&gt;"".$name.""&lt;/td&gt;&lt;/tr&gt;"";

echo ""&lt;tr&gt;&lt;td&gt;&lt;input type=\""radio\"" name=\""value_\"" onClick=\""showUser(this.value)\"" value="".$id2.""&gt;"".$val2.""&lt;/td&gt;&lt;td&gt;"".$name.""&lt;/td&gt;&lt;/tr&gt;"";
</code></pre>

<p>The page stopped after clicking the radio button and doesn't move to next page. How can I fix this problem?</p>",,1,2,,2009-02-09 09:00:42.740000+00:00,,2014-07-13 11:17:14.913000+00:00,2014-07-13 11:17:14.913000+00:00,splattne,63550.0,venkatachalam,44984.0,,1,0,jquery|redirect|simplemodal,1162
527470,Read Cookies Using xcode in iphone app,"<p>My application needs to be able to read cookies stored by a page loaded in the UIWebView. I need to be able to read the cookies using xcode so that I can store some values in application settings.
Does anyone know if its possible to read cookies using xcode?
Your help is much appreciated.
Stuck on this for ages.
Tony </p>",527527.0,1,0,,2009-02-09 09:04:25.070000+00:00,0.0,2014-02-14 14:46:45.510000+00:00,,,,TonyNeallon,51630.0,,1,0,iphone|xcode,4722
527500,Type exists in two libraries,"<p>I'm trying to incorporate <a href=""http://www.codeplex.com/linqtolucene"" rel=""nofollow noreferrer"">Linq to Lucene</a> in my Asp.net-mvc project.<br>
As with most web projects, I use the <a href=""http://www.squaredroot.com/post/2008/07/08/PagedList-Strikes-Back.aspx"" rel=""nofollow noreferrer"">PagedList</a> type I put in my personal helper library and use it all over the place.<br>
But so did Linq to Lucene...
Since both my library and the L2L library want to add the PagedList type to System.Collections.Generic namespace, I get a conflict message.</p>

<p>Is there a way to resolve this conflict without either having to rewrite my projects or the L2L project?</p>",,1,0,,2009-02-09 09:15:44.623000+00:00,,2009-02-09 09:22:49.130000+00:00,,,,boris callens,11333.0,,1,0,asp.net-mvc|namespaces|linq-to-lucene|pagedlist,159
527578,How many organizations use vendor-supplied SOA stacks?,"<p>My work place recently started a SOA initiative. After a year-long examination of the biggest vendors (IBM and Oracle) they have decided which one to use and are now in the process investing quite a lot of money in the whole SOA stack (application servers, BAM, process servers, ESB, UDDI-like solution etc).</p>

<p>How many organizations are really using a fully-blown SOA stack? Did this technology show any proofs of being better? I'm afraid of a 'Silver Bullet' syndrome.</p>",527643.0,1,0,2009-09-03 15:16:35.630000+00:00,2009-02-09 09:48:08.040000+00:00,,2009-02-09 10:14:49.177000+00:00,,,,abyx,573.0,,1,0,soa,349
527699,jQuery Quick Product Selection By Link,"<p>This is going to be hard to explain but I'll try my best.</p>

<p>I have a page with 3 divs each containing information and an order button for each product. The visitor can click on a product image and it will basically hide all the divs and then show the one related to the image they have clicked on.</p>

<p>I have a sidebar which is running globally on all pages of the site which has ""quick links"" to each product. I want to know if there is a way that I can link these to the product page so that people can click them from any page of the site and it will open the product page with the product they have clicked on already selected and visible.</p>

<p>I presume it can be done through the use of #product1, #product2, etc on the end of the links to the product page but I'm not quite sure how it can be achieved. Has anyone got any ideas?</p>

<p>PS: On the product page the products are selected just by detecting an onclick on the product images and then hiding and displaying one singular DIV (not through the use of # link anchors).</p>",527748.0,1,0,,2009-02-09 10:52:19.210000+00:00,,2009-02-09 11:19:11.267000+00:00,,,,zuk1,26823.0,,1,0,jquery,472
527859,How can I update the index of a Multiview with Javascript in ASP.NET?,"<p>I am trying to create a ASP:Multiview which contains 3 views.</p>

<p>I want to change the index value using Java script, because if I make any ASP:Button then it will refresh my page, so I don't want to refresh my page and change the Multiview's index value.
 thanks But I want it in javascript, Because when i click at that time it will be change, My button is input type= button so please help me. </p>",,1,0,,2009-02-09 11:55:47.717000+00:00,,2009-07-17 06:17:42.883000+00:00,2009-02-14 06:52:25.180000+00:00,ashish bhatt,64135.0,ashish bhatt,64135.0,,1,0,asp.net|asp.net-2.0,2196
527910,Using the Euro symbol in JavaScript and PHP,"<p>I using the price in <a href=""http://en.wikipedia.org/wiki/Euro"" rel=""nofollow noreferrer"">Euro</a> in JavaScript:</p>

<pre><code>var currency = '\u20AC';
Total Sum = Sum in Euro
</code></pre>

<p>When I try to use in PHP mail, the Euro symbol appears differently. I used the following command:</p>

<pre><code>$mail_body_reply=Sum from Javascript
mail($email, $subject_reply, $mail_body_reply, $header_reply);
</code></pre>

<p>What is the way to make it act the same in PHP and JavaScript?</p>",527922.0,1,0,,2009-02-09 12:14:53.427000+00:00,,2014-08-31 18:40:03.227000+00:00,2014-07-18 17:56:14.990000+00:00,Aron Rotteveel,63550.0,venkatachalam,44984.0,,1,0,php|javascript|currency,370
528008,Webistrano on Windows,"<p>Has anyone had any success in getting Webistrano running on Windows.  Everywhere I have read says it wont run on Windows, but isnt that kinda the point of using Ruby?</p>",528182.0,1,0,,2009-02-09 12:46:57.797000+00:00,,2009-02-09 13:44:26.223000+00:00,,,,Ash,11194.0,,1,0,windows|ruby|webistrano,231
528060,how to save the generated xml file using jsp?,"<p>i have generated xml file using jsp,but i want the generated xml file should be saved as a file.
my code is</p>

<pre><code>   &lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
   &lt;%@ page contentType=""text/xml;charset=ISO-8859-1"" %&gt;
   &lt;playlist version=""1"" xmlns = ""http://xspf.org/ns/0/""&gt;
   &lt;title&gt;My Band Rocks Your Socks&lt;/title&gt;
   &lt;trackList&gt;
   &lt;%! String[] sports; %&gt;
   &lt;%
    sports = request.getParameterValues(""sports"");
    if (sports != null)
    { 
         for (int i = 0; i &lt; sports.length; i++)
         { 
              // out.println (sports[i]); 
              String total=sports[i];
              String[] sa=total.split(""[,]"");
              // String[] sub=new String();
              out.print(""&lt;track&gt;"");
              for (int j=0;j&lt;sa.length;j++)
              {
                // out.println(sa[j]);
                // out.println(""sa[""+j+""]=""+sa[j]);
                if( j == 0)
                {
                     out.print(""&lt;location&gt;"" + sa[0] +""&lt;/location&gt;""); 
                }
                else if (j == 1)
                     {
                        out.print(""&lt;image&gt;"" + sa[1] +""&lt;/image&gt;""); 
                     }
                     else if( j==2)
                          {
                            out.print(""&lt;title&gt;"" + sa[2] +""&lt;/title&gt;"");
                          }

               }// end of inner for loop()       
               out.print(""&lt;/track&gt;"");
         //out.println();
      }// end of outer for()
    } 
    //else out.println (""&lt;b&gt;none&lt;b&gt;"");
  %&gt;
  &lt;/trackList&gt;
 &lt;/playlist&gt;
</code></pre>",,1,0,,2009-02-09 13:04:01.280000+00:00,,2010-06-30 06:51:00.343000+00:00,2009-02-09 13:07:53.487000+00:00,Simon,24039.0,musicking123,59649.0,,1,0,html|xml|jsp,1984
